id,name,group,n,nnz,density_pct,sparsity_pct,class,in_local_data,url_mm
548,g7jac020sc,Hollinger,5850,42568,0.12438600336036,99.87561399663964,Highly sparse,False,https://sparse.tamu.edu/MM/Hollinger/g7jac020sc.tar.gz
2104,n3c6-b7,JGD_Homology,6435,51480,0.12432012432012,99.87567987567988,Highly sparse,False,https://sparse.tamu.edu/MM/JGD_Homology/n3c6-b7.tar.gz
2419,grid2_dual,AG-Monien,3136,12224,0.12429716784672999,99.87570283215328,Highly sparse,False,https://sparse.tamu.edu/MM/AG-Monien/grid2_dual.tar.gz
764,skirt,Nasa,12598,196520,0.12382363451678,99.87617636548322,Highly sparse,False,https://sparse.tamu.edu/MM/Nasa/skirt.tar.gz
882,skirt,Pothen,12598,196520,0.12382363451678,99.87617636548322,Highly sparse,False,https://sparse.tamu.edu/MM/Pothen/skirt.tar.gz
460,bayer09,Grund,3083,11767,0.12379944678996,99.87620055321004,Highly sparse,False,https://sparse.tamu.edu/MM/Grund/bayer09.tar.gz
747,lhr17c,Mallya,17576,381975,0.12365020813958,99.87634979186042,Highly sparse,False,https://sparse.tamu.edu/MM/Mallya/lhr17c.tar.gz
2409,3elt,AG-Monien,4720,27444,0.12318658431485,99.87681341568516,Highly sparse,False,https://sparse.tamu.edu/MM/AG-Monien/3elt.tar.gz
1210,t3dl_a,Oberwolfach,20360,509866,0.1229986953887,99.8770013046113,Highly sparse,False,https://sparse.tamu.edu/MM/Oberwolfach/t3dl_a.tar.gz
1451,t3dl,Oberwolfach,20360,509866,0.1229986953887,99.8770013046113,Highly sparse,False,https://sparse.tamu.edu/MM/Oberwolfach/t3dl.tar.gz
746,lhr17,Mallya,17576,379761,0.12293350793453,99.87706649206544,Highly sparse,False,https://sparse.tamu.edu/MM/Mallya/lhr17.tar.gz
69,bcsstm19,HB,817,817,0.12239902080783,99.87760097919217,Highly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstm19.tar.gz
2686,freeFlyingRobot_14,VDOL,5958,43298,0.12197387981958,99.87802612018042,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/freeFlyingRobot_14.tar.gz
2359,M40PI_n1,Rommes,2028,5007,0.12174235262536999,99.87825764737462,Highly sparse,False,https://sparse.tamu.edu/MM/Rommes/M40PI_n1.tar.gz
2367,S40PI_n1,Rommes,2028,5007,0.12174235262536999,99.87825764737462,Highly sparse,False,https://sparse.tamu.edu/MM/Rommes/S40PI_n1.tar.gz
1625,mhd4800b,Bai,4800,27520,0.11944444444444,99.88055555555556,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/mhd4800b.tar.gz
2688,freeFlyingRobot_16,VDOL,6078,44006,0.11912159584716,99.88087840415284,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/freeFlyingRobot_16.tar.gz
2687,freeFlyingRobot_15,VDOL,6038,43378,0.11898255950142,99.88101744049858,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/freeFlyingRobot_15.tar.gz
1534,Zewail,Pajek,6752,54233,0.11895939907570999,99.88104060092428,Highly sparse,False,https://sparse.tamu.edu/MM/Pajek/Zewail.tar.gz
2633,vsp_bcsstk30_500sep_10in_1Kout,DIMACS10,58348,4033156,0.11846582194260001,99.8815341780574,Highly sparse,False,https://sparse.tamu.edu/MM/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout.tar.gz
2418,grid2,AG-Monien,3296,12864,0.11841361108491999,99.88158638891508,Highly sparse,False,https://sparse.tamu.edu/MM/AG-Monien/grid2.tar.gz
332,rdb5000,Bai,5000,29600,0.11839999999999999,99.8816,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/rdb5000.tar.gz
1368,SiO,PARSEC,33401,1317655,0.11810894098446001,99.88189105901554,Highly sparse,False,https://sparse.tamu.edu/MM/PARSEC/SiO.tar.gz
812,bbmat,Simon,38744,1771722,0.11802843969227,99.88197156030772,Highly sparse,False,https://sparse.tamu.edu/MM/Simon/bbmat.tar.gz
1555,c-36,Schenk_IBMNA,7479,65941,0.11788769127609,99.88211230872392,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-36.tar.gz
1557,c-38,Schenk_IBMNA,8127,77689,0.11762483082601,99.88237516917398,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-38.tar.gz
911,cage10,vanHeukelum,11397,150645,0.11597746856765001,99.88402253143234,Highly sparse,False,https://sparse.tamu.edu/MM/vanHeukelum/cage10.tar.gz
1867,Chebyshev4,Muite,68121,5377761,0.11588826685994999,99.88411173314005,Highly sparse,False,https://sparse.tamu.edu/MM/Muite/Chebyshev4.tar.gz
2489,kron_g500-logn16,DIMACS10,65536,4912469,0.11437733191996,99.88562266808005,Highly sparse,False,https://sparse.tamu.edu/MM/DIMACS10/kron_g500-logn16.tar.gz
1401,Chem97ZtZ,Bates,2541,7361,0.11400594206218001,99.88599405793782,Highly sparse,True,https://sparse.tamu.edu/MM/Bates/Chem97ZtZ.tar.gz
866,barth4,Pothen,6019,40965,0.11307439494709,99.8869256050529,Highly sparse,False,https://sparse.tamu.edu/MM/Pothen/barth4.tar.gz
1203,gyro_m,Oberwolfach,17361,340431,0.11294828118937,99.88705171881062,Highly sparse,False,https://sparse.tamu.edu/MM/Oberwolfach/gyro_m.tar.gz
2295,ca-AstroPh,SNAP,18772,396160,0.11242154045752,99.88757845954248,Highly sparse,True,https://sparse.tamu.edu/MM/SNAP/ca-AstroPh.tar.gz
2363,M40PI_n,Rommes,2182,5341,0.11217939293326001,99.88782060706671,Highly sparse,False,https://sparse.tamu.edu/MM/Rommes/M40PI_n.tar.gz
2371,S40PI_n,Rommes,2182,5341,0.11217939293326001,99.88782060706671,Highly sparse,False,https://sparse.tamu.edu/MM/Rommes/S40PI_n.tar.gz
1556,c-37,Schenk_IBMNA,8204,74676,0.11095062260480001,99.8890493773952,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-37.tar.gz
537,gupta2,Gupta,62064,4248286,0.11028951370275,99.88971048629725,Highly sparse,False,https://sparse.tamu.edu/MM/Gupta/gupta2.tar.gz
1335,std1_Jac3_db,VanVelzen,21982,531826,0.11006143180596,99.88993856819404,Highly sparse,False,https://sparse.tamu.edu/MM/VanVelzen/std1_Jac3_db.tar.gz
1521,SciMet,Pajek,3084,10413,0.10948311102363,99.89051688897636,Highly sparse,False,https://sparse.tamu.edu/MM/Pajek/SciMet.tar.gz
923,Alemdar,Alemdar,6245,42581,0.10918198129359999,99.8908180187064,Highly sparse,False,https://sparse.tamu.edu/MM/Alemdar/Alemdar.tar.gz
969,igbt3,Schenk_ISEI,10938,130500,0.10907737392235001,99.89092262607764,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_ISEI/igbt3.tar.gz
1560,c-41,Schenk_IBMNA,9769,101635,0.10649839734765,99.89350160265236,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-41.tar.gz
374,rma10,Bova,46835,2329092,0.10618070254725001,99.89381929745277,Highly sparse,False,https://sparse.tamu.edu/MM/Bova/rma10.tar.gz
47,bcsstk25,HB,15439,252241,0.10582233620331,99.89417766379668,Highly sparse,True,https://sparse.tamu.edu/MM/HB/bcsstk25.tar.gz
2297,ca-GrQc,SNAP,5242,28980,0.10546402643165001,99.89453597356834,Highly sparse,False,https://sparse.tamu.edu/MM/SNAP/ca-GrQc.tar.gz
1287,vanbody,GHS_psdef,47072,2329056,0.10511256372348,99.89488743627652,Highly sparse,False,https://sparse.tamu.edu/MM/GHS_psdef/vanbody.tar.gz
40,bcsstk18,HB,11948,149090,0.10443788948628001,99.89556211051372,Highly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk18.tar.gz
371,circuit_2,Bomhof,4510,21199,0.10422269310377001,99.89577730689622,Highly sparse,False,https://sparse.tamu.edu/MM/Bomhof/circuit_2.tar.gz
2245,TSOPF_RS_b9_c6,TSOPF,7224,54082,0.10363280881128001,99.89636719118872,Highly sparse,False,https://sparse.tamu.edu/MM/TSOPF/TSOPF_RS_b9_c6.tar.gz
1861,F2,Koutsovasilis,71505,5294285,0.10354627841405,99.89645372158594,Highly sparse,False,https://sparse.tamu.edu/MM/Koutsovasilis/F2.tar.gz
1333,std1_Jac2_db,VanVelzen,21982,498771,0.10322069700106999,99.89677930299892,Highly sparse,False,https://sparse.tamu.edu/MM/VanVelzen/std1_Jac2_db.tar.gz
865,barth,Pothen,6691,46187,0.10316626185592,99.89683373814408,Highly sparse,False,https://sparse.tamu.edu/MM/Pothen/barth.tar.gz
2791,soc-sign-bitcoin-otc,SNAP,5881,35592,0.10290821233382001,99.89709178766616,Highly sparse,False,https://sparse.tamu.edu/MM/SNAP/soc-sign-bitcoin-otc.tar.gz
2375,cant,Williams,62451,4007383,0.1027500537283,99.8972499462717,Highly sparse,False,https://sparse.tamu.edu/MM/Williams/cant.tar.gz
1269,m_t1,DNVS,97578,9753570,0.1024376909391,99.89756230906087,Highly sparse,False,https://sparse.tamu.edu/MM/DNVS/m_t1.tar.gz
2636,vsp_c-30_data_data,DIMACS10,11023,124368,0.10235499361519,99.8976450063848,Highly sparse,False,https://sparse.tamu.edu/MM/DIMACS10/vsp_c-30_data_data.tar.gz
54,bcsstk32,HB,44609,2014701,0.10124314474587,99.89875685525412,Highly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk32.tar.gz
1561,c-42,Schenk_IBMNA,10471,110285,0.10058659996415001,99.89941340003584,Highly sparse,True,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-42.tar.gz
1511,NotreDame_yeast,Barabasi,2114,4480,0.10024622980195001,99.89975377019805,Highly sparse,False,https://sparse.tamu.edu/MM/Barabasi/NotreDame_yeast.tar.gz
1564,c-45,Schenk_IBMNA,13206,174452,0.10003071357818001,99.8999692864218,Highly sparse,False,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-45.tar.gz
109,curtis54,HB,54,291,9.97942386831275,90.02057613168725,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/curtis54.tar.gz
2765,mycielskian9,Mycielski,383,14542,9.913490445773029,90.08650955422696,Mildly sparse,False,https://sparse.tamu.edu/MM/Mycielski/mycielskian9.tar.gz
1474,football,Pajek,35,118,9.63265306122449,90.36734693877553,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/football.tar.gz
1199,Hamrle1,Hamrle,32,98,9.5703125,90.4296875,Mildly sparse,False,https://sparse.tamu.edu/MM/Hamrle/Hamrle1.tar.gz
2734,spaceStation_1,VDOL,99,927,9.45821854912764,90.54178145087236,Mildly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceStation_1.tar.gz
114,dwt_193,HB,193,3493,9.377432951220161,90.62256704877984,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_193.tar.gz
2397,football,Newman,115,1226,9.2703213610586,90.7296786389414,Mildly sparse,False,https://sparse.tamu.edu/MM/Newman/football.tar.gz
406,ex1,FIDAP,216,4317,9.252829218106989,90.747170781893,Mildly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex1.tar.gz
306,ck104,Bai,104,992,9.17159763313609,90.8284023668639,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/ck104.tar.gz
907,cage6,vanHeukelum,93,785,9.076193779627701,90.9238062203723,Mildly sparse,False,https://sparse.tamu.edu/MM/vanHeukelum/cage6.tar.gz
2205,Trefethen_150,JGD_Trefethen,150,2040,9.066666666666661,90.93333333333334,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_Trefethen/Trefethen_150.tar.gz
296,bfwb62,Bai,62,342,8.89698231009365,91.10301768990637,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/bfwb62.tar.gz
2281,human_gene2,Belcastro,14340,18068388,8.78660504309565,91.21339495690437,Mildly sparse,False,https://sparse.tamu.edu/MM/Belcastro/human_gene2.tar.gz
274,will57,HB,57,281,8.648815020006149,91.35118497999385,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/will57.tar.gz
13,bcspwr01,HB,39,131,8.61275476660092,91.38724523339909,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcspwr01.tar.gz
2400,lesmis,Newman,77,508,8.56805532130207,91.43194467869792,Mildly sparse,False,https://sparse.tamu.edu/MM/Newman/lesmis.tar.gz
108,can_96,HB,96,768,8.33333333333333,91.66666666666666,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_96.tar.gz
2890,YaleA_10NN,ML_Graph,165,2268,8.33057851239669,91.6694214876033,Mildly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/YaleA_10NN.tar.gz
2396,dolphins,Newman,62,318,8.2726326742976,91.7273673257024,Mildly sparse,False,https://sparse.tamu.edu/MM/Newman/dolphins.tar.gz
212,mcca,HB,180,2659,8.206790123456791,91.79320987654322,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/mcca.tar.gz
2403,polbooks,Newman,105,882,8.0,92.0,Mildly sparse,False,https://sparse.tamu.edu/MM/Newman/polbooks.tar.gz
172,impcol_b,HB,59,271,7.78511921861534,92.21488078138464,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/impcol_b.tar.gz
129,dwt_59,HB,59,267,7.67020970985349,92.3297902901465,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_59.tar.gz
2766,mycielskian10,Mycielski,767,44392,7.545951054668699,92.4540489453313,Mildly sparse,False,https://sparse.tamu.edu/MM/Mycielski/mycielskian10.tar.gz
1487,GD95_c,Pajek,62,287,7.466181061394379,92.53381893860562,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD95_c.tar.gz
329,rbsa480,Bai,480,17088,7.416666666666661,92.58333333333331,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/rbsa480.tar.gz
330,rbsb480,Bai,480,17088,7.416666666666661,92.58333333333331,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/rbsb480.tar.gz
132,dwt_66,HB,66,320,7.34618916437098,92.65381083562902,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_66.tar.gz
382,cavity03,DRIVCAV,317,7311,7.27542318064663,92.72457681935336,Mildly sparse,False,https://sparse.tamu.edu/MM/DRIVCAV/cavity03.tar.gz
2206,Trefethen_200b,JGD_Trefethen,199,2873,7.254867301330769,92.74513269866922,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_Trefethen/Trefethen_200b.tar.gz
380,cavity01,DRIVCAV,317,7280,7.24457403297873,92.75542596702128,Mildly sparse,False,https://sparse.tamu.edu/MM/DRIVCAV/cavity01.tar.gz
11,ash85,HB,85,523,7.238754325259509,92.7612456747405,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/ash85.tar.gz
2207,Trefethen_200,JGD_Trefethen,200,2890,7.225,92.775,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_Trefethen/Trefethen_200.tar.gz
326,qc2534,Bai,2534,463360,7.216146126959069,92.78385387304094,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/qc2534.tar.gz
136,dwt_87,HB,87,541,7.14757563746862,92.85242436253138,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_87.tar.gz
1326,rotor1,Morandini,100,708,7.08,92.92,Mildly sparse,False,https://sparse.tamu.edu/MM/Morandini/rotor1.tar.gz
106,can_73,HB,73,377,7.0744980296490905,92.92550197035092,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_73.tar.gz
344,bcsstm34,Boeing,588,24270,7.01964459253089,92.9803554074691,Mildly sparse,False,https://sparse.tamu.edu/MM/Boeing/bcsstm34.tar.gz
2559,cz148,CPM,148,1527,6.971329437545649,93.02867056245434,Mildly sparse,False,https://sparse.tamu.edu/MM/CPM/cz148.tar.gz
14,bcspwr02,HB,49,167,6.95543523531861,93.04456476468138,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcspwr02.tar.gz
2389,adjnoun,Newman,112,850,6.77614795918367,93.22385204081633,Mildly sparse,False,https://sparse.tamu.edu/MM/Newman/adjnoun.tar.gz
262,west0067,HB,67,294,6.54934283804856,93.45065716195144,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/west0067.tar.gz
357,msc00726,Boeing,726,34518,6.54896068119208,93.45103931880791,Mildly sparse,False,https://sparse.tamu.edu/MM/Boeing/msc00726.tar.gz
2869,Glass_10NN,ML_Graph,214,2986,6.52022010655952,93.47977989344048,Mildly sparse,True,https://sparse.tamu.edu/MM/ML_Graph/Glass_10NN.tar.gz
1235,exdata_1,GHS_indef,6001,2269500,6.30206580300828,93.69793419699172,Mildly sparse,False,https://sparse.tamu.edu/MM/GHS_indef/exdata_1.tar.gz
93,can_144,HB,144,1296,6.25,93.75,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_144.tar.gz
339,bcsstk34,Boeing,588,21418,6.19475681429034,93.80524318570966,Mildly sparse,False,https://sparse.tamu.edu/MM/Boeing/bcsstk34.tar.gz
1498,GD99_b,Pajek,64,252,6.15234375,93.84765625,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD99_b.tar.gz
6,arc130,HB,130,1037,6.13609467455621,93.86390532544378,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/arc130.tar.gz
1325,robot,Morandini,120,870,6.04166666666666,93.95833333333331,Mildly sparse,False,https://sparse.tamu.edu/MM/Morandini/robot.tar.gz
469,G1,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G1.tar.gz
470,G10,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G10.tar.gz
480,G2,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G2.tar.gz
491,G3,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G3.tar.gz
502,G4,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G4.tar.gz
513,G5,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G5.tar.gz
524,G6,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G6.tar.gz
533,G7,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G7.tar.gz
534,G8,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G8.tar.gz
535,G9,Gset,800,38352,5.9925,94.0075,Mildly sparse,False,https://sparse.tamu.edu/MM/Gset/G9.tar.gz
220,nos4,HB,100,594,5.94,94.06,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/nos4.tar.gz
1490,GD96_c,Pajek,65,250,5.9171597633136,94.0828402366864,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD96_c.tar.gz
381,cavity02,DRIVCAV,317,5923,5.89417747216113,94.10582252783888,Mildly sparse,False,https://sparse.tamu.edu/MM/DRIVCAV/cavity02.tar.gz
383,cavity04,DRIVCAV,317,5923,5.89417747216113,94.10582252783888,Mildly sparse,False,https://sparse.tamu.edu/MM/DRIVCAV/cavity04.tar.gz
2767,mycielskian11,Mycielski,1535,134710,5.71719593841844,94.28280406158156,Mildly sparse,False,https://sparse.tamu.edu/MM/Mycielski/mycielskian11.tar.gz
103,can_62,HB,62,218,5.67117585848074,94.32882414151923,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_62.tar.gz
235,psmigr_1,HB,3140,543160,5.508945596170229,94.49105440382976,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/psmigr_1.tar.gz
237,psmigr_3,HB,3140,543160,5.508945596170229,94.49105440382976,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/psmigr_3.tar.gz
236,psmigr_2,HB,3140,540022,5.47711874721084,94.52288125278916,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/psmigr_2.tar.gz
2735,spaceStation_2,VDOL,329,5817,5.3741188643859505,94.62588113561404,Mildly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceStation_2.tar.gz
1941,CAG_mat1916,JGD_CAG,1916,195985,5.33865459965742,94.66134540034255,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_CAG/CAG_mat1916.tar.gz
94,can_161,HB,161,1377,5.31229505034527,94.68770494965472,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_161.tar.gz
2208,Trefethen_300,JGD_Trefethen,300,4678,5.19777777777777,94.80222222222224,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_Trefethen/Trefethen_300.tar.gz
158,gent113,HB,113,655,5.12961077609836,94.87038922390164,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/gent113.tar.gz
464,d_ss,Grund,53,144,5.126379494482021,94.87362050551798,Mildly sparse,True,https://sparse.tamu.edu/MM/Grund/d_ss.tar.gz
25,bcsstk03,HB,112,640,5.10204081632653,94.89795918367348,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk03.tar.gz
2280,human_gene1,Belcastro,22283,24669643,4.96838845797134,95.03161154202866,Mildly sparse,True,https://sparse.tamu.edu/MM/Belcastro/human_gene1.tar.gz
314,mhda416,Bai,416,8562,4.94753143491124,95.05246856508876,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/mhda416.tar.gz
253,steam3,HB,80,314,4.90625,95.09375,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/steam3.tar.gz
1492,GD97_a,Pajek,84,332,4.70521541950113,95.29478458049888,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD97_a.tar.gz
1198,rajat14,Rajat,180,1475,4.55246913580246,95.44753086419752,Mildly sparse,False,https://sparse.tamu.edu/MM/Rajat/rajat14.tar.gz
1181,lock_700,HB,700,22175,4.52551020408163,95.47448979591836,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/lock_700.tar.gz
113,dwt_162,HB,162,1182,4.503886602652029,95.49611339734795,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_162.tar.gz
1178,lock1074,HB,1074,51588,4.47239474423395,95.52760525576603,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/lock1074.tar.gz
28,bcsstk06,HB,420,7860,4.45578231292517,95.54421768707483,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk06.tar.gz
29,bcsstk07,HB,420,7860,4.45578231292517,95.54421768707483,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk07.tar.gz
98,can_256,HB,256,2916,4.449462890625,95.550537109375,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_256.tar.gz
229,plat362,HB,362,5786,4.41531088794603,95.58468911205397,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/plat362.tar.gz
418,ex21,FIDAP,656,18964,4.40678911362284,95.59321088637716,Mildly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex21.tar.gz
1485,GD95_a,Pajek,36,57,4.39814814814814,95.60185185185183,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD95_a.tar.gz
864,comsol,Langemyr,1500,97645,4.33977777777777,95.66022222222225,Mildly sparse,False,https://sparse.tamu.edu/MM/Langemyr/comsol.tar.gz
2768,mycielskian12,Mycielski,3071,407200,4.3176569797544,95.68234302024558,Mildly sparse,False,https://sparse.tamu.edu/MM/Mycielski/mycielskian12.tar.gz
99,can_268,HB,268,3082,4.2910447761194,95.7089552238806,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_268.tar.gz
133,dwt_72,HB,72,222,4.2824074074074,95.7175925925926,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_72.tar.gz
95,can_187,HB,187,1491,4.26377648774628,95.73622351225372,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/can_187.tar.gz
2748,tumorAntiAngiogenesis_1,VDOL,205,1783,4.24271267102914,95.75728732897085,Mildly sparse,False,https://sparse.tamu.edu/MM/VDOL/tumorAntiAngiogenesis_1.tar.gz
213,mcfe,HB,765,24382,4.1662608398479195,95.83373916015208,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/mcfe.tar.gz
62,bcsstm07,HB,420,7252,4.11111111111111,95.88888888888889,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstm07.tar.gz
936,nd3k,ND,9000,3279690,4.0489999999999995,95.951,Mildly sparse,False,https://sparse.tamu.edu/MM/ND/nd3k.tar.gz
2867,Ecoli_10NN,ML_Graph,336,4560,4.0391156462585,95.96088435374148,Mildly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/Ecoli_10NN.tar.gz
116,dwt_209,HB,209,1743,3.99029326251688,96.00970673748311,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_209.tar.gz
424,ex27,FIDAP,974,37652,3.9688998140566403,96.03110018594336,Mildly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex27.tar.gz
318,olm100,Bai,100,396,3.9600000000000004,96.04,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/olm100.tar.gz
337,tub100,Bai,100,396,3.9600000000000004,96.04,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/tub100.tar.gz
251,steam1,HB,240,2248,3.90277777777777,96.09722222222224,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/steam1.tar.gz
1529,USAir97,Pajek,332,4252,3.85759907098272,96.14240092901728,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/USAir97.tar.gz
2436,cage,AG-Monien,366,5124,3.8251366120218497,96.17486338797814,Mildly sparse,False,https://sparse.tamu.edu/MM/AG-Monien/cage.tar.gz
1174,cegb2919,HB,2919,321543,3.77373039169603,96.22626960830397,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/cegb2919.tar.gz
49,bcsstk27,HB,1224,56126,3.7462888205391,96.2537111794609,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk27.tar.gz
77,bcsstm27,HB,1224,56126,3.7462888205391,96.2537111794609,Mildly sparse,True,https://sparse.tamu.edu/MM/HB/bcsstm27.tar.gz
1484,GD06_theory,Pajek,101,380,3.72512498774629,96.2748750122537,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD06_theory.tar.gz
44,bcsstk22,HB,138,696,3.65469439193446,96.34530560806552,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstk22.tar.gz
1195,rajat11,Rajat,135,665,3.6488340192043798,96.3511659807956,Mildly sparse,True,https://sparse.tamu.edu/MM/Rajat/rajat11.tar.gz
1482,GD02_b,Pajek,80,232,3.6249999999999996,96.375,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD02_b.tar.gz
115,dwt_198,HB,198,1392,3.5506580961126395,96.44934190388736,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_198.tar.gz
2879,Olivetti_norm_10NN,ML_Graph,400,5656,3.535,96.465,Mildly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/Olivetti_norm_10NN.tar.gz
1173,cegb2802,HB,2802,277362,3.5327320497595003,96.4672679502405,Mildly sparse,False,https://sparse.tamu.edu/MM/HB/cegb2802.tar.gz
313,lop163,Bai,163,935,3.5191388460235595,96.48086115397643,Mildly sparse,False,https://sparse.tamu.edu/MM/Bai/lop163.tar.gz
2149,cat_ears_2_1,JGD_Margulies,85,254,3.51557093425605,96.48442906574395,Mildly sparse,False,https://sparse.tamu.edu/MM/JGD_Margulies/cat_ears_2_1.tar.gz
824,utm300,TOKAMAK,300,3155,3.5055555555555498,96.49444444444444,Mildly sparse,False,https://sparse.tamu.edu/MM/TOKAMAK/utm300.tar.gz
1495,GD98_a,Pajek,38,50,3.46260387811634,96.53739612188366,Mildly sparse,False,https://sparse.tamu.edu/MM/Pajek/GD98_a.tar.gz
